paper_id,title
45674,Advanced compilation techniques for fortran d.
45678,Efficient Address Generation for Block-Cyclic Distributions.
45712,On-line machine scheduling with applications to load balancing and virtual circuit routing.
45732,Simple algorithms for routing on butterfly networks with bounded queues.
45793,"""Rate of increase,"
45797,"M.K. Vernon, ""Response time bounds for parallel processor allocation policies,"""
45830,"Wait-free algorithms for fast, long-lived renaming."
45834,"Fast, long-lived renaming."
45837,The asynchronous computability theorem for t-resilient tasks.
45842,Hypothetical Datalog: Negation and Linear Recursion.
45843,Hypothetical Datalog: complexity and expressibility.
45844,Adding negation as failure to intuitionistic logic programming.
45845,Expressing Database Queries with Intuitionistic Logic.
45863,Avoiding the Past: A Simple but Effective Strategy for Reactive Navigation.
45897,A reduction-graph model of ratio decidendi.
45910,Scaling up explanation generation: Large-scale knowledge bases and empirical studies.
45927,An experimental study of tree data structures for N-body simulation.
46032,Solving Microstructure Electrostatics on a Proposed Parallel Computer.
46064,"The Interactive Museum Tour-Guide Robot,"
46067,Working group on storage i/o issues in large-scale computing.
46071,Efficiently Supporting ad Hoc Queries in Large Datasets of Time Sequences.
46074,Cached sufficient statistics for efficient machine learning with large datasets.
46079,A sequential niche technique for multimodal function optimization.
46103,Input segmentation of spontaneous speech in janus: A speech-to-speech translation system.
46119,Automatic linguistic segmentation of conversational speech.
46135,Specifying real-time properties with metric temporal logic.
46153,Determining transformation sequences for loop parallelization.
46193,"Fast volume rendering using an efficient, scalable parallel formulation of the shear-warp algorithm."
46201,A parallel rendering scheme for distributed memory architectures.
46208,Accelerating volume animation by space-leaping.
46209,Order of Pixel Traversal and Parallel Volume Ray Tracing on the Distributed Volume Buffer.
46245,"""Computational dynamics: modeling and visualizing trajectory flows in phase space."""
46355,Comparison of relative accuracy between a mechanical and an optical position tracker for image-guided neurosurgery.
46382,"""Inheritance and Complementation: A case study of easy adjectives and related nouns""."
46410,A Feature Logic with Subsorts.
46431,"Growing Simpler Decision Trees to Facilitate Knowledge Discovery,"
46436,IGTree: Using trees for classification in lazy learning algorithms.
46452,Incremental reduced error pruning.
46454,"Structured and Unstructured Induction with EDAGs,"
46455,Transforming rules and trees into comprehensible knowledge structures. Knowledge Discovery in Databases II.
46468,A statistical approach to decision tree modeling.
46470,On the Boosting Ability of Top-Down Decision Tree Learning Algorithms.
46476,"A counter example to the stronger version of the binary tree hypothesis,"
46491,constructive induction of M-of-N concepts for discriminators in decision trees.
46499,Inferring reduced ordered decision graphs of minimum description length.
46500,Learning complex boolean functions : Algorithms and applications.
46501,Decision graphs an extension of decision trees.
46527,Retrofitting decision tree classifiers using kernel density estimation.
46536,Goal-directed Classification Using Linear Machine Decision Trees.
46547,Constructing conjunctive tests for decision trees.
46550,Modeling the Communication Performance of the IBM SP2.
46568,A systematic approach to host interface design for highspeed networks.
46569,A Parallel Workstation for Scientific Computation.
46583,"Hierarchical Packet Fair Queueing Algorithms,"
46589,Start-time fair queuing: A scheduling algorithm for integrated services packet switching networks.
46590,"""Fair scheduling in wireless packet networks,"""
46594,"R.L.; Polyzos, G.C. Scheduling for Performance Guarantees via Service Curves,"
46608,"""Impulse-based Dynamic Simulation,"""
46609,(1995) Impulse-based simulation of rigid bodies. Symp. on Interactive 3D Graphics.
46610,Estimating pose statistics for robotic part feeders.
46630,FlowInsensitive Points-to Analysis with Term and Set Constraints.
46631,Catching bugs in the web of program invariants.
46655,Efficient inference of object types.
46666,The Prospero File System: A global file system based on the virtual system model.
46668,Issues of scale in large distributed operating systems.
46680,"""Optimal Balanced Assignments and a Parallel Database Application""."
46691,Local disk caching for client-server database systems.
46699,"""Objects and Views,"""
46705,"""The clustered traveling salesman problem,"""
46721,Learning novel domains through curiosity and conjecture.
46730,A Model-Based Gaze Tracking System.
46737,"PAU: Parsing and Understanding with Uniform Syntactic, Semantic, and Idiomatic Representations."
46746,"On multivariate polynomial interpolation. Constructive Approximation,"
46771,"Automatic differentiation in a source translation environment,"
46786,Histogram refinement for content-based image retrieval.
46803,"Iterative Optimization and Simplification of Hierarchical Clusterings,"
46821,"Data Clustering for Very Large Datasets Plus Applications,"
46887,(1991) Learning Polynomial functions by feature Construction.
46923,"Handling mobile clients: A case for indirect interaction,"
46933,A distributed control strategy for wireless ATM networks.
46952,"Real-Time Computing with Lock-Free Shared Objects (Technical Report),"
46967,Description and evaluation of a meta-search agent.
46979,Discover: a resource discovery system based on content routing.
47009,"``Designing Disk Arrays for High Data Reliability,\'\'"
47038,Spatial learning and localization in animals: A computa-tional model and behavioral experiments.
47040,Spatial learning and localization in animals: A computational model and its implications for mobile robots.
47087,"Development of a video-rate stereo machine,"
47096,Garbage collection for strongly-typed languages using run-time type reconstruction.
47107,"Representing Control, a Study of the CPS Transformation."
47116,"State in Haskell. Lisp and Symbolic Computation,"
47124,Semantics of memory manage-ment for polymorphic languages.
47127,A simulation platform for parallel archi-tectures and distributed shared memories.
47153,Implementation and scalability of Fortran 90D intrinsic functions on distributed memory machines.
47179,Rover mosaic: E-mail communication for a full-function web browser.
47180,"""The Bayou Architecture: Support for Data Sharing among Mobile Users."""
47182,Storage Alternatives for Mobile Computers.
47183,"""Process Migration in the Sprite Operating System"","
47186,"A Caching File System For A Programmer\'s Workstation,"
47188,"Disconnected operation in the thor object-oriented database system,"
47212,"""Resolving File Conflicts in the Ficus File System."""
47219,Dealing with tentative data values in disconnected work groups.
47283,Resource management in wide-area ATM networks using effective bandwidths.
47284,"""Decoupling bandwidths for networks: A decomposition approach to resource management,"""
47289,"Effective bandwidths: Call admission, traffic policing and filtering for ATM networks."
47290,Dynamic Bandwidth Allocation for ATM Switches.
47294,Effective bandwidths for multiclass Markov fluids and other ATM sources.
47298,Statistical multiplexing of multiple time-scale Markov streams.
47344,The Test Incorporation Hypothesis and the Weak Methods.
47391,Improved approximation algorithms for network design problems.
47392,A general approximation technique for constrained forest problems.
47400,Corpus-based stemming using co-occurrence of word variants.
47432,"Network Support for MultimediaA Discussion of the Tenet Approach,"
47454,"``Congestion control for real-time traffic in high-speed networks,\'\'"
47471,Fuzzy substructure discovery.
47494,"Linear higher-order preunification,"
47496,Unification via explicit substitutions: The case of higher-order patterns.
